VIN Prefix,VIN Model Year,Vehicle Name,Technology,Make,Model,Model Year,Date Added,Date Updated,VIN_Key,Vehicle Type,Vehicle Subtype,Vehicle GVWR Class,Vehicle GVWR Category,Vehicle Characteristics Source,Error Code,Error Text
1H9AH1BF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1BFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1BG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1BGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1BH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1BHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1BJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1BJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CA,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CAR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CB,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CBR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CC,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CCR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CD,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CDR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CE,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CER,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1CJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1CJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DA,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DAR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DB,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DBR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DC,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DCR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DD,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DDR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DE,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DER,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH1DJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH1DJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AA,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2AAR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AB,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2ABR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AC,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2ACR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AD,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2ADR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AE,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2AER,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2AFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2AGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2AHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2AJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2AJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BA,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BAR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BB,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BBR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BC,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BCR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BD,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BDR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BE,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BER,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2BJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2BJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CA,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CAR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CB,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CBR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CC,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CCR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CD,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CDR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CE,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CER,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2CJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2CJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DA,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DAR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DB,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DBR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DC,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DCR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DD,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DDR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DE,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DER,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DF,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DFR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DG,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DGR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DH,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DHR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1H9AH2DJ,R,HARBINGER HARBINGER,BEV,HARBINGER,HARBINGER,2024,2024-01-10,2024-01-10,1H9AH2DJR,Van,Step Van,5,Medium-Duty Vehicle (Class 2B - 6),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1L9L1E8A,R,LONESTAR SPECIALTY VEHICLES S12,BEV,LONESTAR SPECIALTY VEHICLES,S12,2024,2024-05-15,2024-05-15,1L9L1E8AR,Truck,Other Truck,,,NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1L9L2E8A,R,LONESTAR SPECIALTY VEHICLES S22,BEV,LONESTAR SPECIALTY VEHICLES,S22,2024,2024-05-15,2024-05-15,1L9L2E8AR,Truck,Other Truck,,,NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1L9L3E8A,R,LONESTAR SPECIALTY VEHICLES TX12,BEV,LONESTAR SPECIALTY VEHICLES,TX12,2024,2024-05-15,2024-05-15,1L9L3E8AR,Truck,Other Truck,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1L9L4E8A,R,LONESTAR SPECIALTY VEHICLES TX22,BEV,LONESTAR SPECIALTY VEHICLES,TX22,2024,2024-05-15,2024-05-15,1L9L4E8AR,Truck,Other Truck,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1N9APB1A,P,NIKOLA TRE,BEV,NIKOLA,TRE,2023,2023-05-18,2023-05-18,1N9APB1AP,Truck,Tractor,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
1N9APB1A,R,NIKOLA TRE,BEV,NIKOLA,TRE,2024,2024-02-12,2024-02-12,1N9APB1AR,Truck,Tractor,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN211,J,LION LIONA,BEV,LION,LIONA,2018,2022-09-21,2022-09-21,2A9AN211J,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN211,K,LION LIONA,BEV,LION,LIONA,2019,2022-09-21,2022-09-21,2A9AN211K,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN211,L,LION LIONA,BEV,LION,LIONA,2020,2022-09-21,2022-09-21,2A9AN211L,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN211,M,LION LIONA,BEV,LION,LIONA,2021,2022-09-21,2022-09-21,2A9AN211M,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN212,J,LION LIONA,BEV,LION,LIONA,2018,2022-09-21,2022-09-21,2A9AN212J,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN212,K,LION LIONA,BEV,LION,LIONA,2019,2022-09-21,2022-09-21,2A9AN212K,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN212,L,LION LIONA,BEV,LION,LIONA,2020,2022-09-21,2022-09-21,2A9AN212L,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN212,M,LION LIONA,BEV,LION,LIONA,2021,2022-09-21,2022-09-21,2A9AN212M,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN213,J,LION LIONA,BEV,LION,LIONA,2018,2022-09-21,2022-09-21,2A9AN213J,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN213,K,LION LIONA,BEV,LION,LIONA,2019,2022-09-21,2022-09-21,2A9AN213K,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN213,L,LION LIONA,BEV,LION,LIONA,2020,2022-09-21,2022-09-21,2A9AN213L,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN213,M,LION LIONA,BEV,LION,LIONA,2021,2022-09-21,2022-09-21,2A9AN213M,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
2A9AN214,J,LION LIONA,BEV,LION,LIONA,2018,2022-09-21,2022-09-21,2A9AN214J,Bus,School Bus,8,Heavy-Duty Vehicle (Class 7-8),NHTSA,"6,7",6 - Incomplete VIN; 7 - Manufacturer is not registered with NHTSA for sale or importation in the U.S. for use on U.S roads; Please contact the manufacturer directly for more information
